product_id,title,category_tree,final_price,currency,item_details,shipping_return_policies,url,seller_shop_name
5000001087,Hand-Braided Blackberry Cat Toy Wand,"[""Pet Supplies"",""Cat Accessories"",""Cat Toys""]",11.46,USD,Handmade cat wand toy with blackberry braided cotton rope and natural feather attachment. 12-inch wand with 18-inch ribbon tail. Catnip-infused. Replacement feathers available.,"[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000001087/hand-braided-blackberry-cat-toy-wand?ref=search_grid,TerraThreadWorks
5000001088,Handcrafted Cinnamon Moonstone Pendant Necklace,"[""Jewelry"",""Necklaces"",""Pendant Necklaces""]",47.59,USD,"Delicate handcrafted pendant necklace featuring genuine cinnamon moonstone set in sterling silver. Wire-wrapped by hand, each piece is unique. Chain length 18 inches with lobster clasp. Comes in a kraft gift box.","[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000001088/handcrafted-cinnamon-moonstone-pendant-necklace?ref=search_grid,MapleBarkDesigns
5000001089,Custom Name Cardamom Gold-Fill Necklace,"[""Jewelry"",""Necklaces"",""Pendant Necklaces""]",49.94,USD,"Personalized cardamom name necklace hand-stamped on 14k gold-filled disc. Choose font and chain length (16"", 18"", 20""). Perfect birthday or anniversary gift. Tarnish resistant.","[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000001089/custom-name-cardamom-gold-fill-necklace?ref=search_grid,CoralReefCrafts
5000001090,Vintage-Style Clover Locket Necklace,"[""Jewelry"",""Necklaces"",""Lockets""]",90.41,USD,Antique-inspired clover brass locket necklace. Opens to hold two small photos. Intricately engraved exterior. Hangs on 24-inch brass chain. Includes velvet pouch.,"[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000001090/vintage-style-clover-locket-necklace?ref=search_grid,SageAndSilkStudio
5000001091,Handwoven Thistle Friendship Bracelet,"[""Jewelry"",""Bracelets"",""Charm Bracelets""]",22.63,USD,"Handwoven thistle friendship bracelet made with premium waxed cotton thread. Adjustable sliding knot closure fits wrist sizes 5""-8"". Waterproof and durable. Available in 12 color combinations.","[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000001091/handwoven-thistle-friendship-bracelet?ref=search_grid,OakMossCreative
5000001092,Hammered Wisteria Copper Cuff Bracelet,"[""Jewelry"",""Bracelets"",""Cuff Bracelets""]",50.16,USD,Hand-hammered pure copper cuff bracelet with wisteria patina finish. Adjustable opening fits most wrist sizes. Each piece is unique due to the hammering process. Width: 3/4 inch.,"[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000001092/hammered-wisteria-copper-cuff-bracelet?ref=search_grid,BirchwoodBindery
5000001093,Beaded Wren Gemstone Bracelet,"[""Jewelry"",""Bracelets"",""Charm Bracelets""]",60.17,USD,Handstrung wren gemstone bead bracelet on durable stretch cord. Features 8mm natural stone beads. Fits wrists up to 7.5 inches. Each bead is genuine natural stone.,"[""In stock ships within 1-2 days"",""Flat rate shipping $3.99"",""Exchanges only on unused items"",""Ships from Portland, ME""]",https://www.etsy.com/listing/5000001093/beaded-wren-gemstone-bracelet?ref=search_grid,CrimsonCloakCraft
5000001094,Hand-Forged Falcon Silver Stud Earrings,"[""Jewelry"",""Earrings"",""Stud Earrings""]",39.16,USD,Hand-forged sterling silver stud earrings with falcon texture. Posts are 925 sterling silver with butterfly backs. Nickel-free and hypoallergenic. Approx 10mm diameter.,"[""Handmade to order 5-7 days"",""Free shipping on orders over $40"",""No returns on personalized items"",""Ships from Santa Fe, NM""]",https://www.etsy.com/listing/5000001094/hand-forged-falcon-silver-stud-earrings?ref=search_grid,DewdropDesignCo
5000001095,Wirewrapped Osprey Crystal Hoop Earrings,"[""Jewelry"",""Earrings"",""Hoop Earrings""]",60.28,USD,Handmade wire-wrapped hoop earrings featuring osprey crystal accents. Made with 20-gauge sterling silver wire. Hoop diameter: 35mm. Lightweight and comfortable for everyday wear.,"[""Ready to ship today"",""Priority mail $7.95"",""30-day no hassle returns"",""Ships from Burlington, VT""]",https://www.etsy.com/listing/5000001095/wirewrapped-osprey-crystal-hoop-earrings?ref=search_grid,EmeraldEweStudio
5000001096,Hand-Stamped Hawkweed Stacking Ring,"[""Jewelry"",""Rings"",""Band Rings""]",26.8,USD,Dainty hand-stamped hawkweed stacking ring in sterling silver. Available in sizes 4-12 including half sizes. 2mm wide band. Can be personalized with a word or date upon request.,"[""Processing time 2-3 days"",""Free standard shipping"",""Store credit for returns within 14 days"",""Ships from Taos, NM""]",https://www.etsy.com/listing/5000001096/hand-stamped-hawkweed-stacking-ring?ref=search_grid,FogLightLeather
5000001097,Raw Crystal Dogwood Statement Ring,"[""Jewelry"",""Rings"",""Statement Rings""]",65.88,USD,Bold statement ring featuring raw dogwood crystal set in recycled brass. Adjustable band fits sizes 6-9. Each crystal is unique in shape and color. Finished with dogwood patina.,"[""Ships in 3-4 business days"",""Calculated shipping at checkout"",""Returns for store credit within 21 days"",""Ships from Missoula, MT""]",https://www.etsy.com/listing/5000001097/raw-crystal-dogwood-statement-ring?ref=search_grid,GoldenFleeceFibers
5000001098,Hand-Poured Sweetgrass Beeswax Candle,"[""Home & Living"",""Candles & Holders"",""Soy Candles""]",15.69,USD,"Pure beeswax pillar candle hand-poured with sweetgrass essential oil blend. Burns up to 40 hours with natural honey scent. No additives or artificial fragrances. Diameter: 3 inches, Height: 4 inches.","[""Made fresh to order 4-6 days"",""Free shipping over $50"",""No returns on food or bath items"",""Ships from Olympia, WA""]",https://www.etsy.com/listing/5000001098/hand-poured-sweetgrass-beeswax-candle?ref=search_grid,HawthornHollowCo
5000001099,Coconut Wax Cattail Scented Jar Candle,"[""Home & Living"",""Candles & Holders"",""Soy Candles""]",27.0,USD,Small-batch cattail scented candle made with sustainable coconut wax. Wooden wick creates a soft crackling sound. Fragrance throw is excellent. 8oz glass jar. Burns 55+ hours.,"[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000001099/coconut-wax-cattail-scented-jar-candle?ref=search_grid,IronwoodInkworks
5000001100,Macramé Bullrush Wall Hanging,"[""Home & Living"",""Home Decor"",""Wall Hangings""]",63.77,USD,"Intricate hand-knotted macramé wall hanging in bullrush natural cotton rope. Features layered fringe and geometric knot patterns. Includes driftwood dowel. Dimensions: 20""W x 40""L.","[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000001100/macramé-bullrush-wall-hanging?ref=search_grid,JasperJunctionCraft
5000001101,Dried Flower Sedge Wreath,"[""Home & Living"",""Home Decor"",""Wreaths""]",55.56,USD,"Handcrafted dried flower wreath featuring sedge seasonal botanicals. Preserved flowers, eucalyptus, and pampas grass arranged on grapevine base. Diameter 16 inches. Lasts 1-2 years.","[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000001101/dried-flower-sedge-wreath?ref=search_grid,KelpForestGoods
5000001102,Hand-Carved Bracken Wooden Shelf,"[""Home & Living"",""Furniture"",""Wooden Shelves""]",88.65,USD,"Solid walnut floating shelf hand-carved with bracken edge detail. Includes all mounting hardware. Length: 24 inches, Depth: 6 inches. Finished with food-safe beeswax oil.","[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000001102/hand-carved-bracken-wooden-shelf?ref=search_grid,LarchLaneCeramics
5000001103,End-Grain Sorrel Walnut Cutting Board,"[""Home & Living"",""Kitchen & Dining"",""Cutting Boards""]",64.43,USD,"End-grain hardwood cutting board handmade from sorrel walnut and maple. Gentle on knife edges. Juice groove on one side. Oiled with food-safe mineral oil. 12""x9""x1.5"" thick.","[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000001103/end-grain-sorrel-walnut-cutting-board?ref=search_grid,MistMeadowMakers
5000001104,Hand-Thrown Chamomile Ceramic Bowl Set,"[""Home & Living"",""Kitchen & Dining"",""Ceramic Bowls""]",90.22,USD,"Set of 4 hand-thrown ceramic bowls with chamomile reactive glaze. Each bowl holds 16oz. Microwave, dishwasher, and oven safe to 350°F. Slight variations in glaze make each set unique.","[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000001104/hand-thrown-chamomile-ceramic-bowl-set?ref=search_grid,NettleNookStudio
5000001105,Hand-Knitted Yarrow Merino Beanie,"[""Clothing"",""Men"",""Hats & Caps""]",31.83,USD,Cozy hand-knitted beanie made from 100% superwash merino wool in yarrow colorway. Stretchy ribbed construction fits most head sizes. Machine washable on gentle cycle.,"[""In stock ships within 1-2 days"",""Flat rate shipping $3.99"",""Exchanges only on unused items"",""Ships from Portland, ME""]",https://www.etsy.com/listing/5000001105/hand-knitted-yarrow-merino-beanie?ref=search_grid,ObsidianOwlCrafts
5000001106,Crochet Valerian Lace Hair Scrunchie,"[""Clothing"",""Accessories"",""Hair Accessories""]",12.24,USD,"Handmade crochet scrunchie in valerian cotton lace pattern. Gentle on hair, no damage or kinks. Elastic band inside. Fits ponytail or bun. Sold as set of 3.","[""Handmade to order 5-7 days"",""Free shipping on orders over $40"",""No returns on personalized items"",""Ships from Santa Fe, NM""]",https://www.etsy.com/listing/5000001106/crochet-valerian-lace-hair-scrunchie?ref=search_grid,PrairieRootPottery
5000001107,Hand-Dyed Mugwort Silk Wrap Shawl,"[""Clothing"",""Women"",""Knitwear""]",121.76,USD,"Luxurious hand-dyed silk wrap shawl in mugwort watercolor pattern. 100% habotai silk. Dimensions 72""x22"". Each shawl is one-of-a-kind due to the hand-dyeing process.","[""Ready to ship today"",""Priority mail $7.95"",""30-day no hassle returns"",""Ships from Burlington, VT""]",https://www.etsy.com/listing/5000001107/hand-dyed-mugwort-silk-wrap-shawl?ref=search_grid,QuartzAndCloverCo
5000001108,Hand-Stitched Nettle Leather Clutch,"[""Bags & Purses"",""Handbags"",""Clutches""]",87.01,USD,"Handmade leather clutch with nettle hand-stitching detail. Full-grain vegetable-tanned leather. Interior zipper pocket. Magnetic snap closure. Dimensions: 9""x5"". Includes wrist strap.","[""Processing time 2-3 days"",""Free standard shipping"",""Store credit for returns within 14 days"",""Ships from Taos, NM""]",https://www.etsy.com/listing/5000001108/hand-stitched-nettle-leather-clutch?ref=search_grid,RavenRidgeDesigns
5000001109,Waxed Canvas Burdock Backpack,"[""Bags & Purses"",""Backpacks"",""Canvas Backpacks""]",203.39,USD,"Heavy-duty waxed canvas backpack with burdock leather trim. Waterproof exterior, padded laptop sleeve (fits 15""). External and internal pockets. Antique brass hardware. Capacity: 20L.","[""Ships in 3-4 business days"",""Calculated shipping at checkout"",""Returns for store credit within 21 days"",""Ships from Missoula, MT""]",https://www.etsy.com/listing/5000001109/waxed-canvas-burdock-backpack?ref=search_grid,SaffronStitchCo
5000001110,Original Snowdrop Encaustic Wax Painting,"[""Art & Collectibles"",""Paintings"",""Oil Paintings""]",179.27,USD,"Original encaustic (hot wax) painting with snowdrop abstract composition. Pigmented beeswax layers fused with heat for luminous depth. 8""x10"" on birch panel. Ready to hang.","[""Made fresh to order 4-6 days"",""Free shipping over $50"",""No returns on food or bath items"",""Ships from Olympia, WA""]",https://www.etsy.com/listing/5000001110/original-snowdrop-encaustic-wax-painting?ref=search_grid,ClayCottageStudio
5000001111,Hand-Sculpted Crocus Ceramic Figurine,"[""Art & Collectibles"",""Sculpture"",""Ceramic Figurines""]",73.84,USD,Hand-sculpted stoneware ceramic figurine with crocus glaze details. Each piece is individually made and unique. Kiln-fired for durability. Approx 4 inches tall.,"[""Usually ships next day"",""Free shipping on all orders"",""Easy 30-day returns"",""Ships from Chattanooga, TN""]",https://www.etsy.com/listing/5000001111/hand-sculpted-crocus-ceramic-figurine?ref=search_grid,WildHoneyHandmade
5000001112,Fine Art Trillium Nature Photograph Print,"[""Art & Collectibles"",""Photography"",""Nature Photography""]",71.35,USD,Archival fine art print of original trillium nature photograph. Printed on 100% cotton rag paper with pigment inks. Fade-resistant for 100+ years. Available in 5x7 to 16x20.,"[""Handcrafted 7-10 days lead time"",""Free USPS Priority on orders $75+"",""Custom orders non-refundable"",""Ships from Bozeman, MT""]",https://www.etsy.com/listing/5000001112/fine-art-trillium-nature-photograph-print?ref=search_grid,ThePotteryBarn
5000001113,Goat Milk Bloodroot Artisan Soap,"[""Bath & Beauty"",""Soaps"",""Goat Milk Soaps""]",12.74,USD,"Nourishing goat milk soap with bloodroot fragrance and botanical inclusions. Cold-process method preserves natural glycerin. Free from sulfates, parabens, and artificial colors. 4.5oz bar.","[""Ships within 48 hours"",""$4.50 flat rate shipping"",""Returns within 30 days with receipt"",""Ships from Flagstaff, AZ""]",https://www.etsy.com/listing/5000001113/goat-milk-bloodroot-artisan-soap?ref=search_grid,IndigoInkCrafts
5000001114,Solid Hepatica Shampoo Bar,"[""Bath & Beauty"",""Hair Care"",""Shampoo Bars""]",21.95,USD,"Zero-waste solid shampoo bar with hepatica herbal blend. Replaces 2-3 bottles of liquid shampoo. Sulfate-free, suitable for all hair types. Lasts 60-80 washes. Comes in compostable wrapper.","[""2-day processing"",""Free economy shipping"",""Exchanges accepted 14 days"",""Ships from Bend, OR""]",https://www.etsy.com/listing/5000001114/solid-hepatica-shampoo-bar?ref=search_grid,FernAndFlintCo
5000001115,Sugar Mayapple Body Scrub,"[""Bath & Beauty"",""Body"",""Body Scrubs""]",19.03,USD,Handmade mayapple sugar body scrub with coconut oil base. Gently exfoliates and moisturizes in one step. Made with organic cane sugar and mayapple essential oils. 8oz jar.,"[""Ready to ship"",""Free shipping all US orders"",""Refunds within 7 days unopened"",""Ships from Durango, CO""]",https://www.etsy.com/listing/5000001115/sugar-mayapple-body-scrub?ref=search_grid,RosequartzRings
5000001116,Hand-Bound Elderflower Leather Journal,"[""Paper & Party"",""Stationery"",""Notebooks""]",29.05,USD,"Hand-bound journal with elderflower leather cover and linen thread Coptic stitch binding. 200 pages of 90gsm acid-free paper. Lies completely flat when open. A5 size (5.8""x8.3"").","[""Made to order 3-5 business days"",""Free USPS First Class shipping"",""Returns accepted within 30 days"",""Ships from Asheville, NC""]",https://www.etsy.com/listing/5000001116/hand-bound-elderflower-leather-journal?ref=search_grid,HarvestMoonGoods
